YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2026-04,WEEKDAY,16,TRAIN,EW31,7273,1092
2026-04,WEEKENDS/HOLIDAY,5,TRAIN,BP9,358,244
2026-04,WEEKENDS/HOLIDAY,18,TRAIN,NE13,12778,13631
2026-04,WEEKDAY,21,TRAIN,EW3,9903,23182
2026-04,WEEKENDS/HOLIDAY,21,TRAIN,EW14/NS26,11412,4405
2026-04,WEEKDAY,21,TRAIN,CC6,14363,1726
2026-04,WEEKENDS/HOLIDAY,13,TRAIN,PW7,1706,1843
2026-04,WEEKDAY,7,TRAIN,SW8,3466,3713
2026-04,WEEKDAY,17,TRAIN,TE22,3509,6803
2026-04,WEEKDAY,22,TRAIN,NE4/DT19,41644,15149
2026-04,WEEKENDS/HOLIDAY,14,TRAIN,DT31,3410,3406
2026-04,WEEKENDS/HOLIDAY,5,TRAIN,NS17/CC15,584,228
2026-04,WEEKENDS/HOLIDAY,12,TRAIN,PW5,1732,1108
2026-04,WEEKENDS/HOLIDAY,8,TRAIN,PE1,2000,688
2026-04,WEEKENDS/HOLIDAY,11,TRAIN,EW25,6798,5153
2026-04,WEEKDAY,23,TRAIN,NS18,1877,9145
2026-04,WEEKENDS/HOLIDAY,13,TRAIN,NE4/DT19,31236,33178
2026-04,WEEKENDS/HOLIDAY,6,TRAIN,DT7,367,566
2026-04,WEEKDAY,14,TRAIN,CC4/DT15,18783,18988
2026-04,WEEKENDS/HOLIDAY,19,TRAIN,NE15,7028,14513
2026-04,WEEKDAY,15,TRAIN,TE24,4303,3886
2026-04,WEEKENDS/HOLIDAY,0,TRAIN,EW30,1,173
2026-04,WEEKENDS/HOLIDAY,15,TRAIN,EW7,5924,6920
2026-04,WEEKDAY,19,TRAIN,EW23,69383,91182
2026-04,WEEKDAY,20,TRAIN,EW14/NS26,91022,12990
2026-04,WEEKDAY,7,TRAIN,CC7,11218,10849
2026-04,WEEKDAY,21,TRAIN,EW17,18058,29128
2026-04,WEEKENDS/HOLIDAY,20,TRAIN,EW18,4795,7381
2026-04,WEEKENDS/HOLIDAY,21,TRAIN,DT3,1048,2992
2026-04,WEEKENDS/HOLIDAY,14,TRAIN,CC21,6104,4936
2026-04,WEEKDAY,13,TRAIN,NS16,38298,35125
2026-04,WEEKENDS/HOLIDAY,13,TRAIN,CC27,905,803
2026-04,WEEKDAY,21,TRAIN,NS10,17223,52748
2026-04,WEEKENDS/HOLIDAY,5,TRAIN,DT27,224,41
2026-04,WEEKDAY,8,TRAIN,DT28,31349,39584
2026-04,WEEKENDS/HOLIDAY,13,TRAIN,TE8,8175,6059
2026-04,WEEKDAY,12,TRAIN,EW2/DT32,47240,46392
2026-04,WEEKENDS/HOLIDAY,23,TRAIN,TE7,232,1214
2026-04,WEEKDAY,13,TRAIN,DT25,5648,3776
2026-04,WEEKENDS/HOLIDAY,22,TRAIN,DT33,1794,9152
2026-04,WEEKENDS/HOLIDAY,5,TRAIN,TE1,307,64
2026-04,WEEKENDS/HOLIDAY,9,TRAIN,NS23,3864,16131
2026-04,WEEKDAY,6,TRAIN,DT30,15053,5074
2026-04,WEEKENDS/HOLIDAY,23,TRAIN,CC8,275,787
2026-04,WEEKENDS/HOLIDAY,9,TRAIN,BP4,965,426
2026-04,WEEKENDS/HOLIDAY,13,TRAIN,BP9,1310,1187
2026-04,WEEKENDS/HOLIDAY,22,TRAIN,TE11,768,1542
2026-04,WEEKENDS/HOLIDAY,9,TRAIN,NE18,4492,4778
2026-04,WEEKDAY,21,TRAIN,DT20,7260,5094
2026-04,WEEKDAY,9,TRAIN,EW2/DT32,77302,44056
2026-04,WEEKENDS/HOLIDAY,6,TRAIN,NS28,150,425
2026-04,WEEKDAY,14,TRAIN,NS18,14924,13088
2026-04,WEEKENDS/HOLIDAY,17,TRAIN,SE5,1406,1477
2026-04,WEEKENDS/HOLIDAY,13,TRAIN,EW28,12710,8974
2026-04,WEEKDAY,22,TRAIN,SE4,740,3696
2026-04,WEEKENDS/HOLIDAY,19,TRAIN,EW3,6491,10598
2026-04,WEEKDAY,19,TRAIN,DT28,17048,24092
2026-04,WEEKENDS/HOLIDAY,6,TRAIN,PE4,374,128
2026-04,WEEKENDS/HOLIDAY,5,TRAIN,NS24/NE6/CC1,108,45
2026-04,WEEKENDS/HOLIDAY,20,TRAIN,PE5,971,3391
2026-04,WEEKENDS/HOLIDAY,17,TRAIN,NE1/CC29,37535,28458
2026-04,WEEKDAY,14,TRAIN,SE4,3124,4029
2026-04,WEEKENDS/HOLIDAY,19,TRAIN,CC21,5755,5556
2026-04,WEEKENDS/HOLIDAY,17,TRAIN,EW18,8929,8202
2026-04,WEEKDAY,13,TRAIN,TE18,15461,12021
2026-04,WEEKDAY,8,TRAIN,NE17/PTC,117451,23439
2026-04,WEEKENDS/HOLIDAY,9,TRAIN,PW7,1936,920
2026-04,WEEKDAY,5,TRAIN,CG2,8675,1092
2026-04,WEEKENDS/HOLIDAY,14,TRAIN,NS16,19436,18986
2026-04,WEEKDAY,5,TRAIN,SE3,1819,23
2026-04,WEEKENDS/HOLIDAY,6,TRAIN,TE24,402,238
2026-04,WEEKENDS/HOLIDAY,5,TRAIN,TE24,29,1
2026-04,WEEKDAY,0,TRAIN,BP6/DT1,1,4967
2026-04,WEEKDAY,20,TRAIN,DT30,3405,16289
2026-04,WEEKENDS/HOLIDAY,13,TRAIN,NS25/EW13,29794,42037
2026-04,WEEKENDS/HOLIDAY,19,TRAIN,DT6,2014,2761
2026-04,WEEKDAY,11,TRAIN,TE5,5169,2831
2026-04,WEEKDAY,11,TRAIN,BP7,888,818
2026-04,WEEKENDS/HOLIDAY,11,TRAIN,CC11,4259,5319
2026-04,WEEKDAY,6,TRAIN,CC28,6240,1827
2026-04,WEEKDAY,21,TRAIN,PE2,1168,8287
2026-04,WEEKENDS/HOLIDAY,8,TRAIN,NS21/DT11,19463,20617
2026-04,WEEKDAY,14,TRAIN,CC3,6658,5872
2026-04,WEEKDAY,10,TRAIN,EW22,6056,12040
2026-04,WEEKENDS/HOLIDAY,21,TRAIN,TE12,1116,775
2026-04,WEEKENDS/HOLIDAY,23,TRAIN,CC2,569,361
2026-04,WEEKENDS/HOLIDAY,12,TRAIN,BP2,1530,972
2026-04,WEEKENDS/HOLIDAY,20,TRAIN,EW31,1708,2226
2026-04,WEEKENDS/HOLIDAY,0,TRAIN,CC7,6,117
2026-04,WEEKDAY,13,TRAIN,DT6,10827,8175
2026-04,WEEKENDS/HOLIDAY,11,TRAIN,NS12,11870,5807
2026-04,WEEKDAY,9,TRAIN,EW17,43341,26613
2026-04,WEEKENDS/HOLIDAY,7,TRAIN,NE5,703,3100
2026-04,WEEKDAY,19,TRAIN,PW4,3815,9887
2026-04,WEEKENDS/HOLIDAY,12,TRAIN,SE3,1800,1219
2026-04,WEEKDAY,0,TRAIN,CC17/TE9,74,579
2026-04,WEEKENDS/HOLIDAY,10,TRAIN,TE6,7570,2852
2026-04,WEEKENDS/HOLIDAY,13,TRAIN,SW3,977,983
2026-04,WEEKDAY,18,TRAIN,NS16,79365,139855
2026-04,WEEKDAY,14,TRAIN,DT21,7305,8460
2026-04,WEEKENDS/HOLIDAY,12,TRAIN,DT23,1603,1494
2026-04,WEEKDAY,8,TRAIN,EW20,33070,42364
2026-04,WEEKENDS/HOLIDAY,14,TRAIN,CC6,5560,8433
2026-04,WEEKDAY,18,TRAIN,TE8,24243,31137
2026-04,WEEKDAY,10,TRAIN,NE14,34303,13035
2026-04,WEEKDAY,16,TRAIN,CC4/DT15,23613,18106
2026-04,WEEKENDS/HOLIDAY,7,TRAIN,TE18,728,1976
2026-04,WEEKENDS/HOLIDAY,23,TRAIN,EW28,1153,8212
2026-04,WEEKDAY,6,TRAIN,EW33,17362,7288
2026-04,WEEKENDS/HOLIDAY,6,TRAIN,DT30,1940,578
2026-04,WEEKENDS/HOLIDAY,10,TRAIN,BP8,808,686
2026-04,WEEKDAY,15,TRAIN,PE2,4844,6333
2026-04,WEEKENDS/HOLIDAY,12,TRAIN,TE18,6409,8950
2026-04,WEEKDAY,13,TRAIN,CC24,23926,31179
2026-04,WEEKDAY,15,TRAIN,SE1,4503,4303
2026-04,WEEKENDS/HOLIDAY,10,TRAIN,NS15,7373,3565
2026-04,WEEKDAY,5,TRAIN,NS25/EW13,666,885
2026-04,WEEKDAY,20,TRAIN,SW6,1198,5364
2026-04,WEEKENDS/HOLIDAY,23,TRAIN,NS5,1543,7376
2026-04,WEEKDAY,12,TRAIN,CC10/DT26,16137,11835
2026-04,WEEKENDS/HOLIDAY,19,TRAIN,NS25/EW13,44918,19056
2026-04,WEEKDAY,13,TRAIN,BP3,2923,3463
2026-04,WEEKDAY,0,TRAIN,PE4,86,232
2026-04,WEEKENDS/HOLIDAY,20,TRAIN,DT27,2344,4660
2026-04,WEEKENDS/HOLIDAY,12,TRAIN,NS17/CC15,17456,7480
2026-04,WEEKENDS/HOLIDAY,10,TRAIN,TE5,3328,1825
2026-04,WEEKENDS/HOLIDAY,16,TRAIN,TE27,2892,3105
2026-04,WEEKENDS/HOLIDAY,22,TRAIN,SE4,311,1464
2026-04,WEEKENDS/HOLIDAY,13,TRAIN,DT21,4468,5033
2026-04,WEEKENDS/HOLIDAY,13,TRAIN,EW7,7352,6909
2026-04,WEEKDAY,19,TRAIN,DT30,6148,27909
2026-04,WEEKDAY,7,TRAIN,SW3,9145,4386
2026-04,WEEKDAY,14,TRAIN,EW4,14173,11006
2026-04,WEEKDAY,20,TRAIN,PE2,2080,9688
2026-04,WEEKENDS/HOLIDAY,12,TRAIN,SW4,1936,1270
2026-04,WEEKENDS/HOLIDAY,23,TRAIN,CC5,303,512
2026-04,WEEKENDS/HOLIDAY,16,TRAIN,DT33,6986,6774
2026-04,WEEKENDS/HOLIDAY,21,TRAIN,DT28,1712,7062
2026-04,WEEKENDS/HOLIDAY,14,TRAIN,EW27,21437,22472
2026-04,WEEKENDS/HOLIDAY,19,TRAIN,CC19/DT9,4731,2798
2026-04,WEEKENDS/HOLIDAY,12,TRAIN,DT20,2655,2734
2026-04,WEEKDAY,12,TRAIN,DT4,2336,1451
2026-04,WEEKENDS/HOLIDAY,21,TRAIN,TE22,6002,709
2026-04,WEEKDAY,17,TRAIN,EW7,20931,27154
2026-04,WEEKDAY,18,TRAIN,SW2,6134,8755
2026-04,WEEKDAY,8,TRAIN,EW21/CC22,32732,120295
2026-04,WEEKENDS/HOLIDAY,19,TRAIN,CC6,7106,8186
2026-04,WEEKENDS/HOLIDAY,14,TRAIN,CC17/TE9,2445,2695
2026-04,WEEKDAY,6,TRAIN,PW3,3796,870
2026-04,WEEKENDS/HOLIDAY,12,TRAIN,DT28,5213,2910
2026-04,WEEKENDS/HOLIDAY,16,TRAIN,TE26,9803,8109
2026-04,WEEKENDS/HOLIDAY,7,TRAIN,NS27/CE2/TE20,492,816
2026-04,WEEKDAY,19,TRAIN,EW12/DT14,98335,70625
2026-04,WEEKDAY,16,TRAIN,EW33,6696,4497
2026-04,WEEKDAY,22,TRAIN,PE5,818,6020
2026-04,WEEKDAY,7,TRAIN,NS8,83482,32833
2026-04,WEEKENDS/HOLIDAY,14,TRAIN,EW33,1986,1457
2026-04,WEEKDAY,19,TRAIN,BP2,1946,7704
2026-04,WEEKENDS/HOLIDAY,12,TRAIN,BP11,2183,1374
2026-04,WEEKDAY,9,TRAIN,DT10,7684,2429
2026-04,WEEKDAY,11,TRAIN,SW7,2081,1219
2026-04,WEEKENDS/HOLIDAY,16,TRAIN,DT3,3413,3365
2026-04,WEEKENDS/HOLIDAY,21,TRAIN,EW27,14787,25861
2026-04,WEEKDAY,16,TRAIN,TE25,3105,4505
2026-04,WEEKENDS/HOLIDAY,21,TRAIN,BP8,537,644
2026-04,WEEKENDS/HOLIDAY,21,TRAIN,DT10,735,1125
2026-04,WEEKENDS/HOLIDAY,10,TRAIN,PE3,4361,2947
2026-04,WEEKENDS/HOLIDAY,20,TRAIN,TE22,7878,2593
2026-04,WEEKENDS/HOLIDAY,21,TRAIN,BP9,270,827
2026-04,WEEKDAY,17,TRAIN,PE7,4633,7738
2026-04,WEEKDAY,10,TRAIN,EW18,16404,12805
2026-04,WEEKENDS/HOLIDAY,10,TRAIN,BP7,515,440
2026-04,WEEKENDS/HOLIDAY,16,TRAIN,TE14/NS22,55649,47648
2026-04,WEEKENDS/HOLIDAY,19,TRAIN,EW1,10084,17012
2026-04,WEEKDAY,10,TRAIN,CC11,5971,20819
2026-04,WEEKDAY,21,TRAIN,NS7,19292,43192
2026-04,WEEKENDS/HOLIDAY,20,TRAIN,DT29,1559,4268
2026-04,WEEKENDS/HOLIDAY,0,TRAIN,EW21/CC22,85,296
2026-04,WEEKDAY,7,TRAIN,EW30,3950,32459
2026-04,WEEKDAY,5,TRAIN,NS18,4150,729
2026-04,WEEKDAY,18,TRAIN,NE15,27297,88949
2026-04,WEEKDAY,12,TRAIN,NE5,11547,14093
2026-04,WEEKENDS/HOLIDAY,7,TRAIN,EW14/NS26,1492,6688
2026-04,WEEKENDS/HOLIDAY,7,TRAIN,CC3,155,1064
2026-04,WEEKDAY,23,TRAIN,DT34,1294,2312
2026-04,WEEKENDS/HOLIDAY,16,TRAIN,NS18,6208,6330
2026-04,WEEKENDS/HOLIDAY,20,TRAIN,BP2,484,1476
2026-04,WEEKENDS/HOLIDAY,9,TRAIN,NS12,12124,4831
2026-04,WEEKDAY,5,TRAIN,PE1,1613,270
2026-04,WEEKDAY,16,TRAIN,DT30,6530,11302
2026-04,WEEKDAY,23,TRAIN,NE10,2287,5987
2026-04,WEEKENDS/HOLIDAY,14,TRAIN,CC23,2369,1966
2026-04,WEEKDAY,10,TRAIN,EW21/CC22,13182,26966
2026-04,WEEKENDS/HOLIDAY,14,TRAIN,TE23,1446,1824
2026-04,WEEKENDS/HOLIDAY,22,TRAIN,CC6,17540,525
2026-04,WEEKDAY,18,TRAIN,PW4,4921,12269
2026-04,WEEKENDS/HOLIDAY,5,TRAIN,CC14,121,25
2026-04,WEEKDAY,0,TRAIN,CC24,111,138
2026-04,WEEKDAY,20,TRAIN,PW3,362,1354
2026-04,WEEKDAY,14,TRAIN,NS21/DT11,50296,57360
2026-04,WEEKDAY,13,TRAIN,PE4,1569,1894
2026-04,WEEKDAY,7,TRAIN,BP11,20014,2512
2026-04,WEEKENDS/HOLIDAY,18,TRAIN,EW24/NS1,48778,47873
2026-04,WEEKDAY,19,TRAIN,BP7,894,2427
2026-04,WEEKDAY,16,TRAIN,PE5,5662,8566
2026-04,WEEKDAY,17,TRAIN,PE2,6633,9061
2026-04,WEEKDAY,5,TRAIN,DT29,2086,89
2026-04,WEEKDAY,13,TRAIN,SW1,2960,3660
2026-04,WEEKENDS/HOLIDAY,20,TRAIN,TE13,1682,1485
2026-04,WEEKENDS/HOLIDAY,12,TRAIN,EW5,17589,13946
2026-04,WEEKENDS/HOLIDAY,8,TRAIN,NS5,15652,6188
2026-04,WEEKDAY,10,TRAIN,EW7,14661,8853
2026-04,WEEKDAY,13,TRAIN,EW4,13586,10207
2026-04,WEEKENDS/HOLIDAY,11,TRAIN,DT29,3653,1462
2026-04,WEEKENDS/HOLIDAY,19,TRAIN,PW1,1136,747
2026-04,WEEKDAY,20,TRAIN,DT25,3175,6252
2026-04,WEEKENDS/HOLIDAY,7,TRAIN,TE7,1697,2280
2026-04,WEEKDAY,9,TRAIN,TE27,12185,3165
2026-04,WEEKDAY,15,TRAIN,CC19/DT9,6618,7079
2026-04,WEEKDAY,22,TRAIN,SE5,500,2597
2026-04,WEEKENDS/HOLIDAY,14,TRAIN,NE14,13732,12740
2026-04,WEEKENDS/HOLIDAY,7,TRAIN,EW30,1291,4524
2026-04,WEEKDAY,19,TRAIN,SW5,6629,16683
2026-04,WEEKDAY,19,TRAIN,PW3,544,1975
2026-04,WEEKENDS/HOLIDAY,19,TRAIN,BP8,733,871
2026-04,WEEKENDS/HOLIDAY,18,TRAIN,CC20,2526,2903
2026-04,WEEKENDS/HOLIDAY,22,TRAIN,TE8,2590,2522
2026-04,WEEKDAY,23,TRAIN,EW10,1953,6703
2026-04,WEEKENDS/HOLIDAY,22,TRAIN,BP12,307,936
2026-04,WEEKENDS/HOLIDAY,17,TRAIN,DT18,2663,3616
2026-04,WEEKDAY,12,TRAIN,PE7,3725,2926
2026-04,WEEKDAY,7,TRAIN,NS24/NE6/CC1,10942,33632
2026-04,WEEKDAY,0,TRAIN,EW2/DT32,565,5115
2026-04,WEEKENDS/HOLIDAY,17,TRAIN,CC16,3755,2828
2026-04,WEEKENDS/HOLIDAY,9,TRAIN,EW30,817,590
2026-04,WEEKDAY,22,TRAIN,NS27/CE2/TE20,2837,1370
2026-04,WEEKDAY,19,TRAIN,EW6,8979,30518
2026-04,WEEKENDS/HOLIDAY,22,TRAIN,DT2,309,696
2026-04,WEEKENDS/HOLIDAY,13,TRAIN,EW31,1246,465
2026-04,WEEKENDS/HOLIDAY,0,TRAIN,NS25/EW13,311,87
2026-04,WEEKDAY,13,TRAIN,TE25,2485,3154
2026-04,WEEKENDS/HOLIDAY,12,TRAIN,TE15,5179,6160
2026-04,WEEKENDS/HOLIDAY,13,TRAIN,TE18,7670,7751
2026-04,WEEKENDS/HOLIDAY,0,TRAIN,DT8,15,111
2026-04,WEEKENDS/HOLIDAY,11,TRAIN,PW6,1110,500
2026-04,WEEKDAY,20,TRAIN,CG2,24903,17809
2026-04,WEEKENDS/HOLIDAY,14,TRAIN,EW5,15075,14513
2026-04,WEEKENDS/HOLIDAY,18,TRAIN,EW14/NS26,11412,12935
2026-04,WEEKENDS/HOLIDAY,5,TRAIN,CC8,105,6
2026-04,WEEKDAY,15,TRAIN,CC11,16566,9093
2026-04,WEEKDAY,14,TRAIN,NS8,15328,13144
2026-04,WEEKDAY,12,TRAIN,TE3,12787,10503
2026-04,WEEKENDS/HOLIDAY,22,TRAIN,NE13,3353,8946
2026-04,WEEKENDS/HOLIDAY,18,TRAIN,NS23,27061,22782
2026-04,WEEKDAY,18,TRAIN,TE18,31584,20966
2026-04,WEEKENDS/HOLIDAY,0,TRAIN,DT30,8,498
2026-04,WEEKDAY,5,TRAIN,CC20,566,265
2026-04,WEEKDAY,22,TRAIN,NS5,8236,30580
2026-04,WEEKENDS/HOLIDAY,0,TRAIN,NE15,29,868
2026-04,WEEKDAY,20,TRAIN,EW20,9772,15159
2026-04,WEEKDAY,16,TRAIN,CC2,6360,3326
2026-04,WEEKENDS/HOLIDAY,12,TRAIN,BP7,611,525
2026-04,WEEKENDS/HOLIDAY,6,TRAIN,PW1,28,216
2026-04,WEEKENDS/HOLIDAY,8,TRAIN,EW12/DT14,6908,15388
2026-04,WEEKDAY,23,TRAIN,PE6,590,2288
2026-04,WEEKDAY,9,TRAIN,DT18,4530,91264
2026-04,WEEKDAY,16,TRAIN,TE29,2987,5098
2026-04,WEEKENDS/HOLIDAY,5,TRAIN,DT3,179,1
2026-04,WEEKENDS/HOLIDAY,21,TRAIN,CC12,1007,3481
2026-04,WEEKENDS/HOLIDAY,8,TRAIN,EW5,14570,8111
2026-04,WEEKDAY,5,TRAIN,CE1/DT16,1225,0
2026-04,WEEKDAY,8,TRAIN,NS14,121903,30087
2026-04,WEEKENDS/HOLIDAY,19,TRAIN,SW2,2448,2323
2026-04,WEEKENDS/HOLIDAY,9,TRAIN,DT4,1702,396
2026-04,WEEKENDS/HOLIDAY,18,TRAIN,TE28,2036,2897
2026-04,WEEKENDS/HOLIDAY,22,TRAIN,DT7,708,1074
2026-04,WEEKDAY,15,TRAIN,SW8,1782,2071
2026-04,WEEKENDS/HOLIDAY,20,TRAIN,EW22,1154,2930
2026-04,WEEKDAY,6,TRAIN,TE4,7096,4932
2026-04,WEEKENDS/HOLIDAY,11,TRAIN,NS11,21213,12157
2026-04,WEEKDAY,10,TRAIN,CC12,6870,2799
2026-04,WEEKDAY,12,TRAIN,CC4/DT15,19540,30497
2026-04,WEEKDAY,21,TRAIN,CE1/DT16,66544,19813
2026-04,WEEKDAY,0,TRAIN,CG2,131,806
2026-04,WEEKDAY,19,TRAIN,SE4,2727,9547
2026-04,WEEKENDS/HOLIDAY,17,TRAIN,TE23,2258,2468
2026-04,WEEKDAY,22,TRAIN,EW8/CC9,31294,20805
2026-04,WEEKENDS/HOLIDAY,15,TRAIN,TE11,1640,1808
2026-04,WEEKENDS/HOLIDAY,18,TRAIN,SW4,1524,2089
2026-04,WEEKENDS/HOLIDAY,7,TRAIN,NS16,15257,10053
2026-04,WEEKDAY,14,TRAIN,CC28,2790,2988
2026-04,WEEKDAY,22,TRAIN,EW29,4814,4475
2026-04,WEEKDAY,11,TRAIN,BP10,3033,2085
2026-04,WEEKDAY,9,TRAIN,EW29,4168,17107
2026-04,WEEKDAY,0,TRAIN,EW28,12,3742
2026-04,WEEKDAY,13,TRAIN,NS10,30070,26005
2026-04,WEEKDAY,23,TRAIN,CG1/DT35,2977,1153
2026-04,WEEKDAY,11,TRAIN,CC12,7142,3133
2026-04,WEEKENDS/HOLIDAY,15,TRAIN,EW16/NE3/TE17,12447,9337
2026-04,WEEKDAY,9,TRAIN,PW6,3246,816
2026-04,WEEKDAY,14,TRAIN,DT18,11866,10335
2026-04,WEEKDAY,0,TRAIN,NS5,455,4697
2026-04,WEEKDAY,10,TRAIN,EW27,31469,30063
2026-04,WEEKENDS/HOLIDAY,14,TRAIN,NS23,20749,26449
2026-04,WEEKDAY,9,TRAIN,BP6/DT1,63455,28713
2026-04,WEEKDAY,20,TRAIN,NE11,14899,18151
2026-04,WEEKDAY,0,TRAIN,DT22,390,674
2026-04,WEEKENDS/HOLIDAY,14,TRAIN,NE5,5863,6552
2026-04,WEEKENDS/HOLIDAY,9,TRAIN,DT24,2612,1294
2026-04,WEEKENDS/HOLIDAY,12,TRAIN,SE5,1890,1397
2026-04,WEEKDAY,16,TRAIN,CC11,26901,9690
2026-04,WEEKENDS/HOLIDAY,18,TRAIN,EW10,7675,9021
2026-04,WEEKENDS/HOLIDAY,6,TRAIN,TE29,483,148
2026-04,WEEKDAY,23,TRAIN,NS27/CE2/TE20,1200,611
2026-04,WEEKDAY,18,TRAIN,CC14,19983,18696
2026-04,WEEKENDS/HOLIDAY,7,TRAIN,SE2,2344,497
2026-04,WEEKDAY,19,TRAIN,DT8,9764,7754
2026-04,WEEKENDS/HOLIDAY,0,TRAIN,EW25,49,721
2026-04,WEEKDAY,7,TRAIN,DT5,40698,19062
2026-04,WEEKDAY,9,TRAIN,NS18,25783,15603
2026-04,WEEKDAY,7,TRAIN,TE15,12806,13561
2026-04,WEEKDAY,5,TRAIN,PE4,711,149
2026-04,WEEKDAY,14,TRAIN,NS11,27980,31153
2026-04,WEEKDAY,20,TRAIN,EW16/NE3/TE17,39748,19073
2026-04,WEEKDAY,8,TRAIN,NE14,104798,22184
2026-04,WEEKDAY,16,TRAIN,TE3,17220,11195
2026-04,WEEKDAY,18,TRAIN,NS28,2740,1278
2026-04,WEEKENDS/HOLIDAY,10,TRAIN,CC10/DT26,7652,5783
2026-04,WEEKDAY,7,TRAIN,CG2,14052,23217
2026-04,WEEKENDS/HOLIDAY,7,TRAIN,EW17,6664,3986
2026-04,WEEKENDS/HOLIDAY,21,TRAIN,TE25,615,1211
2026-04,WEEKENDS/HOLIDAY,17,TRAIN,PW1,1356,1366
2026-04,WEEKDAY,12,TRAIN,EW24/NS1,47420,63620
2026-04,WEEKENDS/HOLIDAY,14,TRAIN,EW7,6295,6868
2026-04,WEEKDAY,11,TRAIN,EW23,36755,37802
2026-04,WEEKENDS/HOLIDAY,9,TRAIN,CC26,1316,1585
2026-04,WEEKENDS/HOLIDAY,23,TRAIN,DT27,540,1937
2026-04,WEEKDAY,20,TRAIN,BP10,1330,4892
2026-04,WEEKDAY,11,TRAIN,CC20,4703,3096
2026-04,WEEKENDS/HOLIDAY,14,TRAIN,DT3,3333,2882
2026-04,WEEKENDS/HOLIDAY,6,TRAIN,NS19,6579,3485
2026-04,WEEKENDS/HOLIDAY,5,TRAIN,EW14/NS26,259,118
2026-04,WEEKDAY,11,TRAIN,EW31,2019,971
2026-04,WEEKDAY,22,TRAIN,NE16/STC,12912,43197
2026-04,WEEKENDS/HOLIDAY,8,TRAIN,EW10,6177,4152
2026-04,WEEKDAY,19,TRAIN,SW3,1319,3501
2026-04,WEEKENDS/HOLIDAY,5,TRAIN,DT4,39,0
2026-04,WEEKENDS/HOLIDAY,23,TRAIN,NS16,3085,12042
2026-04,WEEKENDS/HOLIDAY,7,TRAIN,CC20,830,1042
2026-04,WEEKENDS/HOLIDAY,18,TRAIN,CC3,5924,4238
2026-04,WEEKENDS/HOLIDAY,9,TRAIN,TE14/NS22,10647,51266
2026-04,WEEKDAY,16,TRAIN,PE4,1648,2364
2026-04,WEEKENDS/HOLIDAY,9,TRAIN,NE13,13290,11478
2026-04,WEEKDAY,13,TRAIN,EW20,12032,11818
2026-04,WEEKDAY,23,TRAIN,NE17/PTC,4978,17153
2026-04,WEEKDAY,15,TRAIN,DT33,13058,14308
2026-04,WEEKDAY,22,TRAIN,TE13,2430,1857
2026-04,WEEKDAY,19,TRAIN,SW6,2109,8044
2026-04,WEEKDAY,12,TRAIN,DT23,3959,3396
2026-04,WEEKDAY,11,TRAIN,SE3,2942,1347
2026-04,WEEKENDS/HOLIDAY,16,TRAIN,PW6,701,667
2026-04,WEEKDAY,13,TRAIN,PE5,7214,6700
2026-04,WEEKENDS/HOLIDAY,8,TRAIN,TE27,3231,1258
2026-04,WEEKENDS/HOLIDAY,15,TRAIN,EW28,11245,10007
2026-04,WEEKENDS/HOLIDAY,6,TRAIN,TE14/NS22,1627,7008
2026-04,WEEKENDS/HOLIDAY,5,TRAIN,NE13,632,135
2026-04,WEEKENDS/HOLIDAY,9,TRAIN,DT7,2284,1655
2026-04,WEEKDAY,19,TRAIN,CC23,44195,5903
2026-04,WEEKDAY,23,TRAIN,EW33,460,1144
2026-04,WEEKENDS/HOLIDAY,12,TRAIN,NS11,21031,14473
2026-04,WEEKDAY,12,TRAIN,CG1/DT35,13421,15678
2026-04,WEEKENDS/HOLIDAY,22,TRAIN,CC19/DT9,1143,1129
2026-04,WEEKDAY,14,TRAIN,TE12,4492,6777
2026-04,WEEKDAY,12,TRAIN,DT29,6288,3883
2026-04,WEEKENDS/HOLIDAY,12,TRAIN,NE1/CC29,14914,33851
2026-04,WEEKDAY,15,TRAIN,DT6,12050,7713
2026-04,WEEKENDS/HOLIDAY,6,TRAIN,TE16,1215,962
2026-04,WEEKENDS/HOLIDAY,15,TRAIN,DT21,4604,4461
2026-04,WEEKDAY,18,TRAIN,CC5,14299,6946
2026-04,WEEKENDS/HOLIDAY,14,TRAIN,BP12,1189,1078
2026-04,WEEKDAY,18,TRAIN,NS27/CE2/TE20,41752,5196
2026-04,WEEKENDS/HOLIDAY,11,TRAIN,EW17,11771,10535
2026-04,WEEKENDS/HOLIDAY,11,TRAIN,NE17/PTC,24295,20978
2026-04,WEEKENDS/HOLIDAY,20,TRAIN,EW1,7604,15037
2026-04,WEEKDAY,18,TRAIN,DT24,12796,16329
2026-04,WEEKDAY,15,TRAIN,PW6,1705,1995
2026-04,WEEKDAY,10,TRAIN,SW6,2979,1274
2026-04,WEEKENDS/HOLIDAY,5,TRAIN,CC24,26,57
2026-04,WEEKDAY,23,TRAIN,CC4/DT15,7062,1214
2026-04,WEEKENDS/HOLIDAY,18,TRAIN,BP5,1051,996
2026-04,WEEKENDS/HOLIDAY,11,TRAIN,EW14/NS26,8062,12293
2026-04,WEEKDAY,9,TRAIN,PW5,3615,1508
2026-04,WEEKDAY,16,TRAIN,PE7,3731,5830
