YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2026-04,WEEKDAY,6.0,BUS,61041,188,180
2026-04,WEEKENDS/HOLIDAY,23.0,BUS,28029,35,13
2026-04,WEEKDAY,5.0,BUS,43219,12,80
2026-04,WEEKDAY,23.0,BUS,65301,4,81
2026-04,WEEKENDS/HOLIDAY,19.0,BUS,12029,193,135
2026-04,WEEKDAY,20.0,BUS,46491,201,70
2026-04,WEEKENDS/HOLIDAY,0.0,BUS,65601,0,1
2026-04,WEEKENDS/HOLIDAY,21.0,BUS,65011,251,423
2026-04,WEEKDAY,20.0,BUS,65221,392,821
2026-04,WEEKENDS/HOLIDAY,19.0,BUS,14139,239,509
2026-04,WEEKENDS/HOLIDAY,10.0,BUS,11199,576,544
2026-04,WEEKDAY,12.0,BUS,28561,863,644
2026-04,WEEKENDS/HOLIDAY,17.0,BUS,10599,481,490
2026-04,WEEKENDS/HOLIDAY,16.0,BUS,67279,383,203
2026-04,WEEKDAY,18.0,BUS,90029,89,783
2026-04,WEEKENDS/HOLIDAY,23.0,BUS,59559,8,107
2026-04,WEEKDAY,22.0,BUS,75129,744,484
2026-04,WEEKENDS/HOLIDAY,6.0,BUS,72011,378,261
2026-04,WEEKDAY,21.0,BUS,47541,187,606
2026-04,WEEKENDS/HOLIDAY,9.0,BUS,54429,350,162
2026-04,WEEKENDS/HOLIDAY,13.0,BUS,70119,550,317
2026-04,WEEKDAY,8.0,BUS,16091,193,1194
2026-04,WEEKDAY,22.0,BUS,26279,18,29
2026-04,WEEKENDS/HOLIDAY,13.0,BUS,64609,408,446
2026-04,WEEKDAY,10.0,BUS,53211,512,785
2026-04,WEEKENDS/HOLIDAY,14.0,BUS,65049,199,555
2026-04,WEEKENDS/HOLIDAY,1.0,BUS,10191,0,4
2026-04,WEEKDAY,17.0,BUS,47601,797,752
2026-04,WEEKDAY,20.0,BUS,10099,1167,472
2026-04,WEEKDAY,17.0,BUS,25801,61,0
2026-04,WEEKDAY,22.0,BUS,52331,353,719
2026-04,WEEKENDS/HOLIDAY,21.0,BUS,66129,52,17
2026-04,WEEKDAY,12.0,BUS,54181,1153,2970
2026-04,WEEKENDS/HOLIDAY,15.0,BUS,55141,95,162
2026-04,WEEKENDS/HOLIDAY,13.0,BUS,52061,229,84
2026-04,WEEKENDS/HOLIDAY,21.0,BUS,52171,755,166
2026-04,WEEKENDS/HOLIDAY,16.0,BUS,70359,10,5
2026-04,WEEKENDS/HOLIDAY,13.0,BUS,80031,1670,1552
2026-04,WEEKENDS/HOLIDAY,19.0,BUS,17139,168,235
2026-04,WEEKENDS/HOLIDAY,17.0,BUS,24149,3,6
2026-04,WEEKDAY,14.0,BUS,64419,2958,2304
2026-04,WEEKENDS/HOLIDAY,23.0,BUS,61069,11,0
2026-04,WEEKDAY,10.0,BUS,63391,871,743
2026-04,WEEKENDS/HOLIDAY,17.0,BUS,25059,196,51
2026-04,WEEKENDS/HOLIDAY,21.0,BUS,44911,6,66
2026-04,WEEKDAY,7.0,BUS,76049,1612,273
2026-04,WEEKENDS/HOLIDAY,15.0,BUS,66321,144,44
2026-04,WEEKDAY,8.0,BUS,94099,27,44
2026-04,WEEKDAY,20.0,BUS,23269,21,8
2026-04,WEEKENDS/HOLIDAY,7.0,BUS,20129,255,178
2026-04,WEEKENDS/HOLIDAY,9.0,BUS,26251,111,0
2026-04,WEEKDAY,8.0,BUS,28351,87,421
2026-04,WEEKENDS/HOLIDAY,13.0,BUS,75039,168,302
2026-04,WEEKENDS/HOLIDAY,15.0,BUS,23011,5,19
2026-04,WEEKDAY,12.0,BUS,99079,29,20
2026-04,WEEKENDS/HOLIDAY,19.0,BUS,24431,50,0
2026-04,WEEKDAY,5.0,BUS,44149,501,180
2026-04,WEEKDAY,22.0,BUS,64181,1,0
2026-04,WEEKDAY,11.0,BUS,63199,845,221
2026-04,WEEKENDS/HOLIDAY,11.0,BUS,59191,511,330
2026-04,WEEKENDS/HOLIDAY,8.0,BUS,75109,84,123
2026-04,WEEKDAY,8.0,BUS,72031,1946,7598
2026-04,WEEKDAY,21.0,BUS,7371,2549,1006
2026-04,WEEKENDS/HOLIDAY,13.0,BUS,54211,263,340
2026-04,WEEKDAY,18.0,BUS,45129,139,22
2026-04,WEEKDAY,5.0,BUS,64549,613,1657
2026-04,WEEKENDS/HOLIDAY,20.0,BUS,20269,115,143
2026-04,WEEKENDS/HOLIDAY,23.0,BUS,84009,5376,2260
2026-04,WEEKDAY,10.0,BUS,77311,534,342
2026-04,WEEKDAY,16.0,BUS,24289,282,7
2026-04,WEEKENDS/HOLIDAY,19.0,BUS,72011,610,1584
2026-04,WEEKENDS/HOLIDAY,7.0,BUS,72069,944,233
2026-04,WEEKDAY,11.0,BUS,47591,475,897
2026-04,WEEKDAY,23.0,BUS,77009,7655,1611
2026-04,WEEKENDS/HOLIDAY,19.0,BUS,95079,193,4
2026-04,WEEKENDS/HOLIDAY,23.0,BUS,1529,66,28
2026-04,WEEKDAY,6.0,BUS,58419,3719,409
2026-04,WEEKDAY,20.0,BUS,72019,1531,1500
2026-04,WEEKENDS/HOLIDAY,19.0,BUS,55129,252,294
2026-04,WEEKDAY,19.0,BUS,20269,322,520
2026-04,WEEKDAY,14.0,BUS,41109,699,202
2026-04,WEEKENDS/HOLIDAY,17.0,BUS,44581,205,251
2026-04,WEEKENDS/HOLIDAY,19.0,BUS,52009,16245,10392
2026-04,WEEKDAY,18.0,BUS,82131,243,1858
2026-04,WEEKENDS/HOLIDAY,10.0,BUS,46421,20,207
2026-04,WEEKDAY,15.0,BUS,17189,930,1206
2026-04,WEEKDAY,7.0,BUS,77119,49,0
2026-04,WEEKENDS/HOLIDAY,8.0,BUS,77189,82,24
2026-04,WEEKDAY,7.0,BUS,52189,4045,4727
2026-04,WEEKDAY,15.0,BUS,96271,26,1
2026-04,WEEKDAY,21.0,BUS,16159,403,296
2026-04,WEEKDAY,13.0,BUS,54019,2258,1713
2026-04,WEEKENDS/HOLIDAY,10.0,BUS,63131,103,102
2026-04,WEEKDAY,13.0,BUS,21341,0,7
2026-04,WEEKDAY,0.0,BUS,29009,107,32
2026-04,WEEKENDS/HOLIDAY,19.0,BUS,31151,78,92
2026-04,WEEKDAY,14.0,BUS,25209,5,35
2026-04,WEEKENDS/HOLIDAY,0.0,BUS,40079,2,2
2026-04,WEEKDAY,22.0,BUS,59311,286,187
2026-04,WEEKENDS/HOLIDAY,11.0,BUS,58539,94,261
2026-04,WEEKDAY,16.0,BUS,50249,592,795
2026-04,WEEKENDS/HOLIDAY,12.0,BUS,11039,285,256
2026-04,WEEKDAY,15.0,BUS,40129,1135,624
2026-04,WEEKENDS/HOLIDAY,21.0,BUS,65709,9,0
2026-04,WEEKENDS/HOLIDAY,0.0,BUS,44709,11,89
2026-04,WEEKDAY,17.0,BUS,46951,54,864
2026-04,WEEKDAY,8.0,BUS,47499,914,1414
2026-04,WEEKENDS/HOLIDAY,6.0,BUS,28519,790,807
2026-04,WEEKDAY,10.0,BUS,47801,169,261
2026-04,WEEKDAY,22.0,BUS,62101,41,119
2026-04,WEEKENDS/HOLIDAY,16.0,BUS,14379,566,701
2026-04,WEEKDAY,12.0,BUS,21341,43,7
2026-04,WEEKENDS/HOLIDAY,18.0,BUS,66399,15,56
2026-04,WEEKDAY,10.0,BUS,27221,176,1462
2026-04,WEEKDAY,14.0,BUS,46581,322,132
2026-04,WEEKENDS/HOLIDAY,14.0,BUS,62231,136,260
2026-04,WEEKENDS/HOLIDAY,16.0,BUS,62261,283,288
2026-04,WEEKENDS/HOLIDAY,15.0,BUS,43311,154,141
2026-04,WEEKDAY,12.0,BUS,24609,82,1
2026-04,WEEKDAY,7.0,BUS,77349,720,1051
2026-04,WEEKENDS/HOLIDAY,11.0,BUS,45039,1,3
2026-04,WEEKDAY,0.0,BUS,52441,7,47
2026-04,WEEKDAY,7.0,BUS,40129,2361,450
2026-04,WEEKDAY,10.0,BUS,65381,31,36
2026-04,WEEKENDS/HOLIDAY,17.0,BUS,58991,98,730
2026-04,WEEKENDS/HOLIDAY,19.0,BUS,46781,121,218
2026-04,WEEKDAY,14.0,BUS,56061,33,19
2026-04,WEEKDAY,17.0,BUS,84241,998,1500
2026-04,WEEKDAY,19.0,BUS,92099,631,765
2026-04,WEEKDAY,9.0,BUS,24389,6,514
2026-04,WEEKENDS/HOLIDAY,19.0,BUS,14071,17,14
2026-04,WEEKDAY,11.0,BUS,28439,522,1498
2026-04,WEEKDAY,5.0,BUS,66459,82,35
2026-04,WEEKENDS/HOLIDAY,17.0,BUS,59649,114,85
2026-04,WEEKENDS/HOLIDAY,13.0,BUS,42161,923,589
2026-04,WEEKDAY,6.0,BUS,58059,2623,531
2026-04,WEEKDAY,18.0,BUS,57121,1121,1126
2026-04,WEEKENDS/HOLIDAY,20.0,BUS,53079,92,80
2026-04,WEEKDAY,22.0,BUS,54269,232,2072
2026-04,WEEKENDS/HOLIDAY,0.0,BUS,63351,5,11
2026-04,WEEKDAY,10.0,BUS,52389,535,769
2026-04,WEEKENDS/HOLIDAY,12.0,BUS,92229,226,426
2026-04,WEEKDAY,9.0,BUS,21201,8,14
2026-04,WEEKDAY,9.0,BUS,49119,145,14
2026-04,WEEKDAY,12.0,BUS,70289,1477,1556
2026-04,WEEKDAY,16.0,BUS,34059,35,0
2026-04,WEEKDAY,11.0,BUS,30029,140,111
2026-04,WEEKENDS/HOLIDAY,1.0,BUS,85051,0,1
2026-04,WEEKDAY,21.0,BUS,53069,133,136
2026-04,WEEKENDS/HOLIDAY,20.0,BUS,14271,88,305
2026-04,WEEKENDS/HOLIDAY,10.0,BUS,11151,660,489
2026-04,WEEKENDS/HOLIDAY,18.0,BUS,15131,47,215
2026-04,WEEKENDS/HOLIDAY,9.0,BUS,67209,465,248
2026-04,WEEKENDS/HOLIDAY,18.0,BUS,59189,318,812
2026-04,WEEKENDS/HOLIDAY,12.0,BUS,70011,180,124
2026-04,WEEKDAY,11.0,BUS,84331,294,311
2026-04,WEEKDAY,17.0,BUS,80091,3284,4609
2026-04,WEEKDAY,19.0,BUS,43051,789,972
2026-04,WEEKENDS/HOLIDAY,0.0,BUS,58019,26,23
2026-04,WEEKDAY,7.0,BUS,11341,739,230
2026-04,WEEKDAY,17.0,BUS,70361,357,44
2026-04,WEEKENDS/HOLIDAY,9.0,BUS,47721,53,42
2026-04,WEEKENDS/HOLIDAY,12.0,BUS,67781,103,52
2026-04,WEEKDAY,22.0,BUS,50341,3,61
2026-04,WEEKENDS/HOLIDAY,19.0,BUS,67991,26,54
2026-04,WEEKENDS/HOLIDAY,19.0,BUS,64341,480,835
2026-04,WEEKENDS/HOLIDAY,23.0,BUS,14239,36,94
2026-04,WEEKENDS/HOLIDAY,22.0,BUS,66109,169,330
2026-04,WEEKENDS/HOLIDAY,14.0,BUS,59311,213,200
2026-04,WEEKDAY,14.0,BUS,28231,93,368
2026-04,WEEKDAY,9.0,BUS,67241,376,819
2026-04,WEEKENDS/HOLIDAY,15.0,BUS,68069,21,2
2026-04,WEEKENDS/HOLIDAY,7.0,BUS,92119,206,484
2026-04,WEEKDAY,11.0,BUS,24249,32,23
2026-04,WEEKENDS/HOLIDAY,7.0,BUS,97179,266,4
2026-04,WEEKDAY,11.0,BUS,21659,159,68
2026-04,WEEKDAY,12.0,BUS,24521,1,0
2026-04,WEEKENDS/HOLIDAY,13.0,BUS,67251,291,787
2026-04,WEEKDAY,18.0,BUS,25099,301,77
2026-04,WEEKENDS/HOLIDAY,8.0,BUS,43659,217,24
2026-04,WEEKDAY,17.0,BUS,27341,1519,3729
2026-04,WEEKDAY,7.0,BUS,17141,1444,537
2026-04,WEEKDAY,14.0,BUS,23419,20,1
2026-04,WEEKENDS/HOLIDAY,10.0,BUS,67729,119,10
2026-04,WEEKDAY,19.0,BUS,59661,8,140
2026-04,WEEKDAY,9.0,BUS,59439,3219,489
2026-04,WEEKDAY,11.0,BUS,15149,646,720
2026-04,WEEKDAY,18.0,BUS,94031,2776,1533
2026-04,WEEKDAY,21.0,BUS,76179,45,169
2026-04,WEEKENDS/HOLIDAY,7.0,BUS,98049,203,20
2026-04,WEEKENDS/HOLIDAY,21.0,BUS,15201,6,48
2026-04,WEEKENDS/HOLIDAY,1.0,BUS,58441,0,8
2026-04,WEEKDAY,22.0,BUS,44221,1652,3008
2026-04,WEEKENDS/HOLIDAY,6.0,BUS,63369,253,242
2026-04,WEEKENDS/HOLIDAY,15.0,BUS,76241,920,975
2026-04,WEEKENDS/HOLIDAY,1.0,BUS,46651,0,8
2026-04,WEEKENDS/HOLIDAY,8.0,BUS,28299,1597,2481
2026-04,WEEKDAY,10.0,BUS,54279,984,323
2026-04,WEEKENDS/HOLIDAY,19.0,BUS,16121,33,21
2026-04,WEEKDAY,23.0,BUS,64319,12,187
2026-04,WEEKENDS/HOLIDAY,0.0,BUS,40439,0,89
2026-04,WEEKENDS/HOLIDAY,10.0,BUS,26211,4,4
2026-04,WEEKDAY,8.0,BUS,44391,1093,602
2026-04,WEEKENDS/HOLIDAY,11.0,BUS,40369,451,371
2026-04,WEEKENDS/HOLIDAY,19.0,BUS,51059,142,50
2026-04,WEEKDAY,8.0,BUS,68111,6526,5577
2026-04,WEEKDAY,9.0,BUS,44209,904,702
2026-04,WEEKENDS/HOLIDAY,23.0,BUS,96151,19,26
2026-04,WEEKDAY,7.0,BUS,96209,1120,473
2026-04,WEEKENDS/HOLIDAY,0.0,BUS,45091,1,1
2026-04,WEEKENDS/HOLIDAY,17.0,BUS,59579,766,481
2026-04,WEEKENDS/HOLIDAY,8.0,BUS,66021,44,60
2026-04,WEEKDAY,12.0,BUS,58081,54,175
2026-04,WEEKDAY,0.0,BUS,28041,72,22
2026-04,WEEKENDS/HOLIDAY,10.0,BUS,20101,700,478
2026-04,WEEKENDS/HOLIDAY,18.0,BUS,46079,340,469
2026-04,WEEKDAY,0.0,BUS,10279,5,14
2026-04,WEEKDAY,14.0,BUS,49019,2,3
2026-04,WEEKENDS/HOLIDAY,15.0,BUS,65661,519,410
2026-04,WEEKDAY,12.0,BUS,28411,269,363
2026-04,WEEKENDS/HOLIDAY,6.0,BUS,10239,351,34
2026-04,WEEKDAY,15.0,BUS,85021,980,545
2026-04,WEEKDAY,13.0,BUS,44231,2418,696
2026-04,WEEKENDS/HOLIDAY,17.0,BUS,25651,48,0
2026-04,WEEKDAY,12.0,BUS,28469,2875,2573
2026-04,WEEKENDS/HOLIDAY,19.0,BUS,58019,663,1145
2026-04,WEEKENDS/HOLIDAY,23.0,BUS,84089,36,212
2026-04,WEEKDAY,6.0,BUS,43151,74,214
2026-04,WEEKDAY,22.0,BUS,84149,50,694
2026-04,WEEKDAY,12.0,BUS,30109,8,202
2026-04,WEEKENDS/HOLIDAY,12.0,BUS,28221,19,77
2026-04,WEEKENDS/HOLIDAY,16.0,BUS,47551,494,373
2026-04,WEEKDAY,22.0,BUS,50179,462,565
2026-04,WEEKENDS/HOLIDAY,5.0,BUS,67191,58,5
2026-04,WEEKDAY,22.0,BUS,81051,587,1117
2026-04,WEEKDAY,8.0,BUS,18089,21,846
2026-04,WEEKDAY,1.0,BUS,44669,6,10
2026-04,WEEKENDS/HOLIDAY,0.0,BUS,65489,18,4
2026-04,WEEKENDS/HOLIDAY,16.0,BUS,24629,35,3
2026-04,WEEKDAY,19.0,BUS,28349,4175,193
2026-04,WEEKENDS/HOLIDAY,19.0,BUS,53351,39,127
2026-04,WEEKDAY,6.0,BUS,63389,3024,2533
2026-04,WEEKENDS/HOLIDAY,20.0,BUS,69099,14,107
2026-04,WEEKENDS/HOLIDAY,18.0,BUS,53069,244,138
2026-04,WEEKDAY,14.0,BUS,75109,368,1376
2026-04,WEEKENDS/HOLIDAY,8.0,BUS,57031,107,99
2026-04,WEEKENDS/HOLIDAY,23.0,BUS,67371,111,741
2026-04,WEEKENDS/HOLIDAY,17.0,BUS,76319,116,239
2026-04,WEEKENDS/HOLIDAY,20.0,BUS,64081,233,291
2026-04,WEEKENDS/HOLIDAY,13.0,BUS,45239,58,189
2026-04,WEEKENDS/HOLIDAY,11.0,BUS,40411,176,4
2026-04,WEEKDAY,18.0,BUS,77089,18,21
2026-04,WEEKENDS/HOLIDAY,8.0,BUS,11259,28,2
2026-04,WEEKDAY,11.0,BUS,40359,2442,1145
2026-04,WEEKDAY,8.0,BUS,97041,137,885
2026-04,WEEKENDS/HOLIDAY,10.0,BUS,95151,25,758
2026-04,WEEKDAY,15.0,BUS,22599,1975,771
2026-04,WEEKENDS/HOLIDAY,18.0,BUS,77369,67,303
2026-04,WEEKENDS/HOLIDAY,7.0,BUS,2141,2,2
2026-04,WEEKENDS/HOLIDAY,10.0,BUS,65689,16,28
2026-04,WEEKDAY,21.0,BUS,43801,127,726
2026-04,WEEKDAY,10.0,BUS,2171,149,300
2026-04,WEEKDAY,12.0,BUS,75461,27,73
2026-04,WEEKDAY,21.0,BUS,59111,2055,4014
2026-04,WEEKENDS/HOLIDAY,11.0,BUS,25229,0,7
2026-04,WEEKDAY,0.0,BUS,67201,24,212
2026-04,WEEKENDS/HOLIDAY,22.0,BUS,21021,0,12
2026-04,WEEKENDS/HOLIDAY,14.0,BUS,83063,15,57
2026-04,WEEKDAY,11.0,BUS,26429,13,33
2026-04,WEEKDAY,18.0,BUS,58191,411,39
2026-04,WEEKDAY,16.0,BUS,47811,156,157
2026-04,WEEKENDS/HOLIDAY,20.0,BUS,84129,29,57
2026-04,WEEKENDS/HOLIDAY,22.0,BUS,21679,30,71
2026-04,WEEKDAY,23.0,BUS,59271,30,402
2026-04,WEEKENDS/HOLIDAY,5.0,BUS,44811,37,10
2026-04,WEEKDAY,14.0,BUS,28359,512,548
2026-04,WEEKDAY,6.0,BUS,67251,607,1156
2026-04,WEEKDAY,23.0,BUS,65629,56,232
2026-04,WEEKENDS/HOLIDAY,7.0,BUS,10201,1020,602
2026-04,WEEKDAY,8.0,BUS,54009,21943,32514
2026-04,WEEKDAY,9.0,BUS,62271,269,73
2026-04,WEEKENDS/HOLIDAY,14.0,BUS,25589,2,13
2026-04,WEEKDAY,23.0,BUS,21601,159,217
2026-04,WEEKENDS/HOLIDAY,6.0,BUS,44161,61,22
2026-04,WEEKDAY,4.0,BUS,11259,0,5
2026-04,WEEKENDS/HOLIDAY,11.0,BUS,26171,5,5
2026-04,WEEKENDS/HOLIDAY,6.0,BUS,84329,110,13
2026-04,WEEKDAY,9.0,BUS,67599,1365,751
2026-04,WEEKENDS/HOLIDAY,21.0,BUS,3349,4,0
2026-04,WEEKDAY,17.0,BUS,44949,240,350
2026-04,WEEKDAY,19.0,BUS,25179,30,36
2026-04,WEEKENDS/HOLIDAY,12.0,BUS,95051,143,115
2026-04,WEEKDAY,22.0,BUS,44819,141,399
2026-04,WEEKENDS/HOLIDAY,9.0,BUS,40491,5,0
2026-04,WEEKENDS/HOLIDAY,9.0,BUS,46191,442,106
2026-04,WEEKDAY,23.0,BUS,59741,61,331
2026-04,WEEKENDS/HOLIDAY,19.0,BUS,29161,4,0
2026-04,WEEKDAY,22.0,BUS,1012,1346,594
2026-04,WEEKDAY,20.0,BUS,76231,1258,1005
2026-04,WEEKENDS/HOLIDAY,5.0,BUS,70269,50,9
2026-04,WEEKDAY,13.0,BUS,22171,97,19
2026-04,WEEKENDS/HOLIDAY,9.0,BUS,40341,531,185
2026-04,WEEKENDS/HOLIDAY,5.0,BUS,8019,0,12
2026-04,WEEKENDS/HOLIDAY,16.0,BUS,71159,94,84
2026-04,WEEKDAY,23.0,BUS,96381,0,22
2026-04,WEEKDAY,13.0,BUS,59241,1380,1354
2026-04,WEEKENDS/HOLIDAY,9.0,BUS,11259,27,4
2026-04,WEEKDAY,14.0,BUS,95149,148,47
2026-04,WEEKENDS/HOLIDAY,13.0,BUS,28551,323,289
2026-04,WEEKDAY,7.0,BUS,65621,1078,189
2026-04,WEEKDAY,8.0,BUS,96371,21,171
2026-04,WEEKENDS/HOLIDAY,21.0,BUS,65409,140,116
2026-04,WEEKDAY,14.0,BUS,10151,704,1263
2026-04,WEEKENDS/HOLIDAY,11.0,BUS,47659,422,31
2026-04,WEEKDAY,0.0,BUS,21571,9,30
2026-04,WEEKENDS/HOLIDAY,11.0,BUS,14169,1209,583
2026-04,WEEKDAY,20.0,BUS,14119,7066,461
2026-04,WEEKDAY,13.0,BUS,47811,96,114
2026-04,WEEKDAY,14.0,BUS,67451,266,291
2026-04,WEEKENDS/HOLIDAY,22.0,BUS,96181,49,333
2026-04,WEEKDAY,10.0,BUS,44109,167,158
2026-04,WEEKENDS/HOLIDAY,16.0,BUS,21049,11,44
2026-04,WEEKDAY,12.0,BUS,27321,572,541
2026-04,WEEKENDS/HOLIDAY,22.0,BUS,22149,3,93
2026-04,WEEKENDS/HOLIDAY,21.0,BUS,63339,84,254
2026-04,WEEKENDS/HOLIDAY,7.0,BUS,51039,9,25
2026-04,WEEKDAY,19.0,BUS,67711,17,208
2026-04,WEEKENDS/HOLIDAY,18.0,BUS,80161,349,505
2026-04,WEEKDAY,8.0,BUS,45439,5279,448
2026-04,WEEKENDS/HOLIDAY,20.0,BUS,25501,51,2
2026-04,WEEKDAY,13.0,BUS,25551,23,16
2026-04,WEEKENDS/HOLIDAY,6.0,BUS,56251,40,5
2026-04,WEEKDAY,10.0,BUS,95189,26,38
2026-04,WEEKENDS/HOLIDAY,21.0,BUS,11299,87,40
2026-04,WEEKENDS/HOLIDAY,9.0,BUS,11331,139,27
2026-04,WEEKENDS/HOLIDAY,12.0,BUS,71079,613,366
2026-04,WEEKENDS/HOLIDAY,18.0,BUS,21779,484,620
2026-04,WEEKDAY,18.0,BUS,56199,150,236
2026-04,WEEKDAY,23.0,BUS,67781,31,137
2026-04,WEEKENDS/HOLIDAY,15.0,BUS,46319,64,8
2026-04,WEEKDAY,16.0,BUS,43041,952,1225
2026-04,WEEKDAY,16.0,BUS,42151,8712,2377
2026-04,WEEKENDS/HOLIDAY,19.0,BUS,96299,158,101
2026-04,WEEKENDS/HOLIDAY,11.0,BUS,54201,352,333
2026-04,WEEKDAY,13.0,BUS,67081,117,401
2026-04,WEEKENDS/HOLIDAY,13.0,BUS,76301,104,298
2026-04,WEEKENDS/HOLIDAY,20.0,BUS,59479,116,172
2026-04,WEEKDAY,5.0,BUS,47009,1021,5020
2026-04,WEEKDAY,17.0,BUS,21411,144,608
2026-04,WEEKDAY,13.0,BUS,23119,12,14
2026-04,WEEKDAY,17.0,BUS,67081,275,619
2026-04,WEEKENDS/HOLIDAY,23.0,BUS,45461,27,86
2026-04,WEEKENDS/HOLIDAY,18.0,BUS,10461,214,159
2026-04,WEEKENDS/HOLIDAY,22.0,BUS,54409,42,10
2026-04,WEEKENDS/HOLIDAY,11.0,BUS,11099,221,205
2026-04,WEEKDAY,21.0,BUS,19061,24,18
2026-04,WEEKENDS/HOLIDAY,21.0,BUS,53349,335,84
2026-04,WEEKENDS/HOLIDAY,16.0,BUS,56051,219,223
2026-04,WEEKENDS/HOLIDAY,0.0,BUS,52291,10,85
2026-04,WEEKDAY,14.0,BUS,50051,402,830
2026-04,WEEKDAY,23.0,BUS,75371,36,74
2026-04,WEEKDAY,8.0,BUS,76149,3087,4129
2026-04,WEEKDAY,21.0,BUS,99111,9,18
2026-04,WEEKDAY,18.0,BUS,22591,234,2723
2026-04,WEEKENDS/HOLIDAY,11.0,BUS,44269,1690,1514
2026-04,WEEKDAY,8.0,BUS,8121,2658,3595
2026-04,WEEKDAY,23.0,BUS,54441,24,15
2026-04,WEEKENDS/HOLIDAY,23.0,BUS,93089,47,42
2026-04,WEEKENDS/HOLIDAY,14.0,BUS,46891,10,13
2026-04,WEEKENDS/HOLIDAY,10.0,BUS,16099,64,276
2026-04,WEEKENDS/HOLIDAY,19.0,BUS,17309,41,109
2026-04,WEEKENDS/HOLIDAY,0.0,BUS,28409,43,106
2026-04,WEEKENDS/HOLIDAY,9.0,BUS,4321,190,214
2026-04,WEEKDAY,20.0,BUS,74959,38,171
2026-04,WEEKDAY,19.0,BUS,84029,2092,2341
2026-04,WEEKDAY,13.0,BUS,21189,59,177
2026-04,WEEKENDS/HOLIDAY,14.0,BUS,59139,790,336
2026-04,WEEKENDS/HOLIDAY,14.0,BUS,28061,1144,375
2026-04,WEEKENDS/HOLIDAY,22.0,BUS,25059,10,73
2026-04,WEEKDAY,15.0,BUS,11351,83,639
2026-04,WEEKDAY,7.0,BUS,67081,217,825
2026-04,WEEKDAY,10.0,BUS,28311,628,247
2026-04,WEEKENDS/HOLIDAY,8.0,BUS,24299,7,22
2026-04,WEEKENDS/HOLIDAY,17.0,BUS,10361,380,283
2026-04,WEEKDAY,0.0,BUS,96109,40,59
2026-04,WEEKDAY,16.0,BUS,52301,283,390
2026-04,WEEKENDS/HOLIDAY,15.0,BUS,67161,27,28
2026-04,WEEKENDS/HOLIDAY,11.0,BUS,10131,515,459
2026-04,WEEKDAY,0.0,BUS,27141,20,168
2026-04,WEEKDAY,8.0,BUS,83261,45,67
2026-04,WEEKDAY,14.0,BUS,59819,889,835
2026-04,WEEKENDS/HOLIDAY,11.0,BUS,47559,490,283
2026-04,WEEKDAY,6.0,BUS,52151,1589,362
2026-04,WEEKDAY,21.0,BUS,50081,295,814
2026-04,WEEKENDS/HOLIDAY,11.0,BUS,1311,1609,885
2026-04,WEEKDAY,19.0,BUS,10659,310,145
2026-04,WEEKDAY,14.0,BUS,83079,263,253
2026-04,WEEKDAY,12.0,BUS,83301,561,213
2026-04,WEEKDAY,8.0,BUS,56201,470,257
2026-04,WEEKENDS/HOLIDAY,14.0,BUS,31041,3,25
2026-04,WEEKDAY,11.0,BUS,20319,284,180
2026-04,WEEKENDS/HOLIDAY,13.0,BUS,4159,192,444
2026-04,WEEKENDS/HOLIDAY,21.0,BUS,23311,10,8
2026-04,WEEKDAY,12.0,BUS,92249,869,1428
2026-04,WEEKENDS/HOLIDAY,5.0,BUS,78171,13,0
2026-04,WEEKDAY,22.0,BUS,53421,113,408
2026-04,WEEKDAY,23.0,BUS,17359,12,3
2026-04,WEEKENDS/HOLIDAY,21.0,BUS,48061,9,6
2026-04,WEEKDAY,20.0,BUS,43631,16,26
2026-04,WEEKENDS/HOLIDAY,11.0,BUS,67219,367,294
2026-04,WEEKENDS/HOLIDAY,20.0,BUS,66129,51,28
2026-04,WEEKDAY,12.0,BUS,82249,289,158
2026-04,WEEKDAY,17.0,BUS,32151,0,1
2026-04,WEEKDAY,9.0,BUS,14521,0,178
2026-04,WEEKDAY,22.0,BUS,62149,520,800
2026-04,WEEKENDS/HOLIDAY,21.0,BUS,12149,10,0
2026-04,WEEKDAY,17.0,BUS,58009,8641,1382
2026-04,WEEKENDS/HOLIDAY,7.0,BUS,23471,0,229
2026-04,WEEKDAY,13.0,BUS,27351,828,1707
2026-04,WEEKDAY,18.0,BUS,63099,5993,5169
2026-04,WEEKDAY,13.0,BUS,61089,1309,308
2026-04,WEEKDAY,6.0,BUS,96179,374,19
2026-04,WEEKENDS/HOLIDAY,6.0,BUS,59821,294,4
2026-04,WEEKENDS/HOLIDAY,8.0,BUS,43489,81,149
2026-04,WEEKDAY,19.0,BUS,46299,225,70
2026-04,WEEKENDS/HOLIDAY,8.0,BUS,41081,571,295
2026-04,WEEKDAY,21.0,BUS,96411,38,1
2026-04,WEEKDAY,21.0,BUS,9038,4943,1126
2026-04,WEEKDAY,23.0,BUS,14249,121,226
2026-04,WEEKENDS/HOLIDAY,14.0,BUS,13099,629,719
2026-04,WEEKDAY,10.0,BUS,66431,775,571
2026-04,WEEKDAY,15.0,BUS,63199,598,539
